user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue,visited_website_flag,viewed_product_flag,added_to_cart_flag,checkout_started_flag,purchase_completed_flag,discount_applied_flag
881474,363,2025-08-08,2025-08,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
554351,364,2025-11-01,2025-11,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1983.52,1785.168,1,1,1,1,1,1
412252,365,2025-10-10,2025-10,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
736584,366,2025-08-02,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
718467,367,2025-10-14,2025-10,Social,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1556.03,1400.427,1,1,1,1,1,1
190272,368,2025-11-28,2025-11,Organic,Influencer,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,3044.65,2740.185,1,1,1,1,1,1
138467,369,2025-10-24,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
909760,370,2025-08-02,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
977844,371,2025-09-27,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
580047,372,2025-09-16,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
759347,373,2025-07-30,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
158871,374,2025-07-09,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
228391,375,2025-10-02,2025-10,Email,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
539430,376,2025-11-03,2025-11,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
710704,377,2025-09-09,2025-09,Paid Ads,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
956703,378,2025-08-31,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
930496,379,2025-09-09,2025-09,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
356687,380,2025-11-30,2025-11,Social,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
825451,381,2025-12-22,2025-12,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
207450,382,2025-08-20,2025-08,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
271890,383,2025-07-28,2025-07,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
538741,384,2025-10-06,2025-10,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
381974,385,2025-10-24,2025-10,Paid Ads,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
500109,386,2025-11-02,2025-11,Organic,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
216381,387,2025-12-11,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
573125,388,2025-10-10,2025-10,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
671621,389,2025-09-05,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
234508,390,2025-12-08,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
829650,391,2025-12-01,2025-12,Email,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
962645,392,2025-07-06,2025-07,Social,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
499111,393,2025-09-05,2025-09,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
250810,394,2025-07-14,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
392890,395,2025-10-21,2025-10,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
673665,396,2025-12-24,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
940477,397,2025-08-19,2025-08,Email,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
460032,398,2025-09-13,2025-09,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2576.13,2318.517,1,1,1,1,1,1
469599,399,2025-11-22,2025-11,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
760960,400,2025-12-21,2025-12,Email,Influencer,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0,1,1,1,0,0,0
850020,401,2025-12-23,2025-12,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
979611,402,2025-08-31,2025-08,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
271836,403,2025-11-21,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
829903,404,2025-11-01,2025-11,Organic,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
145714,405,2025-08-17,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
727234,406,2025-08-23,2025-08,Organic,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
996048,407,2025-11-11,2025-11,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
730271,408,2025-12-08,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
566960,409,2025-09-10,2025-09,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
811851,410,2025-10-25,2025-10,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
224123,411,2025-12-17,2025-12,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
405628,412,2025-10-31,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
182989,413,2025-07-30,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
398356,414,2025-07-07,2025-07,Email,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
929957,415,2025-12-15,2025-12,Social,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
278274,416,2025-08-30,2025-08,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0,1,1,1,0,0,0
787995,417,2025-11-19,2025-11,Social,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
425352,418,2025-09-02,2025-09,Social,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
920260,419,2025-08-24,2025-08,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
511927,420,2025-09-05,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
889852,421,2025-09-28,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
983184,422,2025-12-19,2025-12,Organic,Influencer,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
231373,423,2025-08-27,2025-08,Social,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
538452,424,2025-12-09,2025-12,Email,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
215294,425,2025-10-02,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
559451,426,2025-12-04,2025-12,Social,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
748307,427,2025-12-12,2025-12,Paid Ads,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
165726,428,2025-09-27,2025-09,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
241564,429,2025-09-06,2025-09,Social,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
477812,430,2025-08-31,2025-08,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
368246,431,2025-07-01,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
805696,432,2025-10-25,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
218015,433,2025-12-27,2025-12,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
840674,434,2025-08-26,2025-08,Email,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
354079,435,2025-08-26,2025-08,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
650929,436,2025-09-04,2025-09,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
789944,437,2025-09-19,2025-09,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,1979.76,1979.76,1,1,1,1,1,0
788105,438,2025-08-30,2025-08,Email,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2393.95,2154.555,1,1,1,1,1,1
613758,439,2025-08-21,2025-08,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
465890,440,2025-10-15,2025-10,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
545101,441,2025-08-18,2025-08,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
136631,442,2025-07-23,2025-07,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
866577,443,2025-09-07,2025-09,Organic,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
172991,444,2025-10-04,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
104014,445,2025-11-26,2025-11,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0,1,1,1,0,0,0
373237,446,2025-07-09,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
118070,447,2025-09-20,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
922209,448,2025-09-17,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
156958,449,2025-12-23,2025-12,Email,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
182074,450,2025-09-18,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
635017,451,2025-08-06,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
855073,452,2025-10-23,2025-10,Paid Ads,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
276089,453,2025-07-05,2025-07,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
297392,454,2025-12-08,2025-12,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
258823,455,2025-10-21,2025-10,Paid Ads,Influencer,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
730152,456,2025-07-07,2025-07,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
493002,457,2025-08-11,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
833429,458,2025-08-29,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
598863,459,2025-11-09,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
467654,460,2025-07-04,2025-07,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
679036,461,2025-09-15,2025-09,Organic,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
630089,462,2025-10-07,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
250262,463,2025-10-15,2025-10,Organic,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
542905,464,2025-11-23,2025-11,Organic,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,1875.38,1687.842,1,1,1,1,1,1
335362,465,2025-10-24,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
544209,466,2025-11-02,2025-11,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
653880,467,2025-12-25,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
897079,468,2025-10-18,2025-10,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2010.96,1809.864,1,1,1,1,1,1
764076,469,2025-07-13,2025-07,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
319963,470,2025-07-31,2025-07,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
580761,471,2025-08-11,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
348710,472,2025-09-08,2025-09,Social,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
320984,473,2025-10-22,2025-10,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
997059,474,2025-11-16,2025-11,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
956748,475,2025-11-26,2025-11,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
882355,476,2025-12-01,2025-12,Social,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
364512,477,2025-07-15,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
701863,478,2025-11-29,2025-11,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
368799,479,2025-09-20,2025-09,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
337549,480,2025-10-13,2025-10,Organic,Influencer,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
694319,481,2025-12-10,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
584299,482,2025-07-28,2025-07,Organic,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
712210,483,2025-12-04,2025-12,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
548982,484,2025-08-21,2025-08,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
224046,485,2025-10-18,2025-10,Email,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
506619,486,2025-08-25,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
132097,487,2025-07-02,2025-07,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0,1,1,1,0,0,0
766326,488,2025-09-20,2025-09,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,985.65,887.085,1,1,1,1,1,1
749150,489,2025-09-01,2025-09,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
330229,490,2025-08-29,2025-08,Social,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
218834,491,2025-10-17,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
193848,492,2025-10-17,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
152921,493,2025-11-19,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0,1,1,1,0,0,0
805086,494,2025-07-28,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
750429,495,2025-08-13,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
805660,496,2025-10-29,2025-10,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
384821,497,2025-11-26,2025-11,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
155609,498,2025-08-03,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0,1,1,0,0,0,0
327897,499,2025-10-18,2025-10,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0,1,1,1,1,0,0
131024,500,2025-12-14,2025-12,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0,1,0,0,0,0,0
